codigo,descripcion,unidad,Saldoin-Cantidad,Saldoin-Valor,ent-Cantidad,ent-Valor,sal-Cantidad,sal-Valor,sadout-Cantidad,saldout-Valor,SUB-CATEGORIA,tipo,estado_mat,descripcion_material
28-24-26,BLANCO  0010  2/13 TIPO N,KILOS,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,2/13 N,N,,
28-24-27,CAFE OSC.  6014  2/13 TIPO N,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2/13 N,N,,
28-24-28,VICUÑA  6007  2/13 TIPO N,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,
28-24-29,MARFIL  0018  2/13 TIPO N,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,2/13 N,N,,
30-24-01,ROJO VINO  3042  2/13 TIPO N,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,
30-24-02,LILA  7043  2/13 TIPO N,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,
30-24-03,BEIGE  6039  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
30-24-06,BLANCO  0010  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
30-24-07,PERLA  0031  2/13 TIPO N,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,
30-24-11,TERRACOTA  1007  2/13 TIPO N,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,
30-24-14,NEGRO  5000  2/13 TIPO N,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,
30-24-15,CAFE OSC.  6014  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
33-24-06,BLANCO  0010  2/13 TIPO N,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,
33-24-07,BEIGE  6039  2/13 TIPO N,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,2/13 N,N,,
33-24-09,VICUÑA  6007  2/13 TIPO N,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,
33-24-10,BEIGE  6039  2/13 TIPO N,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,2/13 N,N,,
33-24-11,MARFIL  0018  2/13 TIPO N,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,
33-24-13,MENTA  4089  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
33-24-14,AZUL MARINO  7013  2/13 TIPO N,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,
33-24-15,NEGRO  5000  2/13 TIPO N,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,
33-24-17,BLANCO  0010  2/13,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
33-24-18,PERLA  0031  2/13 TIPO N,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,
33-24-19,AZALEA  7039  2/13 TIPO N,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,
33-24-20,BEIGE  6039  2/13 TIPO N,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,
35-24-01,AZALEA  7039  2/13 TIPO N,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,
35-24-03,VERDE PACAY  4035  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
35-24-05,PERLA  0031  2/13 TIPO N,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,
35-24-07,PLOMO PLATA  8001  2/13 TIPO N,KILOS,23.0,23.0,0.0,0.0,0.0,0.0,23.0,23.0,2/13 N,N,,
35-24-09,ARENA  6001  2/13 TIPO N,KILOS,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,2/13 N,N,,
35-24-11,NEGRO  5000  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
35-24-12,ROSADO BB  2001  2/13 TIPO N,KILOS,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,2/13 N,N,,
36-25-10,MANZANILLA  4081  2/13-N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
37-24-01,CELESTE BB  7002  2/13 TIPO N,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,
37-24-03,CELESTE  BOL.  7004  2/13 TIPO N,KILOS,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,2/13 N,N,,
37-24-04,PACEÑITA  2010  2/13 TIPO N,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,
37-24-06,ARENA  6001  2/13 TIPO N,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,
37-24-07,LILA BAJO  7018  2/13,KILOS,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,2/13 N,N,,
37-24-08,PERLA  0031  2/13,KILOS,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,2/13 N,N,,
37-24-09,PERLA  0031  2/13,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
37-24-10,API  7014  2/13,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,
37-24-11,ARENA  6001  2/13,KILOS,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,2/13 N,N,,
37-24-16,PLOMO INTER  8002  2/13 TIPO N,KILOS,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,2/13 N,N,,
37-24-17,AZUL MARINO  7013  2/13 TIPO N,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,
38-24-01,AZALEA  7039  2/13,KILOS,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,2/13 N,N,,
38-24-02,NEGRO  5000  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
38-24-03,VICUÑA  6007  2/13 TIPO N,KILOS,15.0,15.0,0.0,0.0,0.0,0.0,15.0,15.0,2/13 N,N,,
38-24-04,MOSTAZA  1031  2/13 TIPO N,KILOS,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,2/13 N,N,,
38-24-05,VICUÑA  6007  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
38-24-07,GUINDO  3043  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
38-24-09,PLOMO INTER  8002  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
38-24-11,AZUL AMRINO  7013  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
38-24-13,NEGRO  5000  2/13 TIPO N,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,
38-24-14,VERDE PACAY  4035  2/13 TIPO N,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,
38-24-16,VERDE  4060  2/13 TIPO N,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,
38-24-18,LILA  7043  2/13 TIPO N,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,
39-24-02,PLOMO RATON  8003  2/13,KILOS,12.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,2/13 N,N,,
39-24-05,VICUÑA  6007  2/13 TIPO N,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2/13 N,N,,
39-24-09,CANELA  3010  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
39-24-13,NEGRO  5000  2/13 TIPO N,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,
40-24-01,VICUÑA  6007  2/13 TIPO N,KILOS,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,2/13 N,N,,
40-24-04,BEIGE CARTON  6002  2/13 TIPO N,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,
40-24-06,BEIGE  6039  2/13 TIPO N,KILOS,204.0,204.0,0.0,0.0,0.0,0.0,204.0,204.0,2/13 N,N,,
40-24-11,VICUÑA  6007  2/13 TIPO N,KILOS,13.0,13.0,0.0,0.0,0.0,0.0,13.0,13.0,2/13 N,N,,
40-24-22,PERLA  0031  2/13 TIPO N,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,
40-24-25,PLOMO PLATA  8001  2/13 TIPO N,KILOS,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,2/13 N,N,,
40-24-26,ENFERMERA  7073  2/13 TIPO N,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,
40-24-27,VICUÑA  6007  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
40-24-30,AM. CANARIO  0015  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
40-24-31,CALIFORNIA  7037  2/13 TIPO N,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,
40-24-33,LILA  7043  2/13 TIPO N,KILOS,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,2/13 N,N,,
40-24-34,PERLA  0031  2/13 TIPO N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
40-24-36,VICUÑA  6007  2/13 TIPO N,KILOS,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,2/13 N,N,,
40-24-37,CELESTE BB  7002  2/13 TIPO N,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,
40-24-39,PACEÑITA  2010  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
40-24-40,MOSTAZA  1031  2/13 TIPO N,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,
40-24-43,NEGRO  5000  2/13 TIPO N,KILOS,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,2/13 N,N,,
40-25-28,GUINDO OSCURO  3043  2/13-N,KILOS,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,2/13 N,N,,
40-25-35,CELESTE  7034  2/13-N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
40-25-36,CALIFORNIA  7037  2/13-N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
41-24-01,ROSA LILA  7016  2/13 TIPO N,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,
41-24-02,PLOMO PLATA  8001  2/13 TIPO N,KILOS,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/13 N,N,,
41-24-07,AZUL MARINO  7013  2/13,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
41-24-08,ARENA  6001  2/13 TIPO N,KILOS,11.0,11.0,0.0,0.0,0.0,0.0,11.0,11.0,2/13 N,N,,
41-24-13,ENFERMERA  7073  2/13 TIPO N,KILOS,8.0,8.0,0.0,0.0,0.0,0.0,8.0,8.0,2/13 N,N,,
41-24-14,A. ELECTRICO  7011  2/13 TIPO N,KILOS,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,2/13 N,N,,
41-24-17,PLOMO PLATA  8001  2/13 TIPO N,KILOS,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,2/13 N,N,,
43-24-02,ROSADO BB  2001  2/13 TIPO N,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2/13 N,N,,
43-24-03,BEIGE  6039  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
43-24-04,VERDE MILITAR  4041  2/13 TIPO N,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2/13 N,N,,
43-24-05,CHICLE  7017  2/13 TIPO N,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,
43-24-10,PERLA  0031  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
43-24-11,BEIGE  6039  2/13 TIPO N,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,
43-24-12,GUINDO  3043  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
43-24-13,VERDE COCA  4036  2/13 TIPO N,KILOS,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2/13 N,N,,
43-24-14,VERDE PACAY  4035  2/13 TIPO N,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2/13 N,N,,
43-24-17,VICUÑA  6007  2/13 TIPO N,KILOS,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2/13 N,N,,
47-24-09,PERLA  0031  2/13 TIPO N,KILOS,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2/13 N,N,,
53-25-04,CAFE OSC.  6014  2/13,KILOS,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,2/13 N,N,,
53-25-30,VICUÑA  6007  2/13,KILOS,0.0,0.0,203.0,203.0,0.0,0.0,203.0,203.0,2/13 N,N,,
53-25-36,C. AMARILLO  6004  2/13,KILOS,198.0,198.0,0.0,0.0,0.0,0.0,198.0,198.0,2/13 N,N,,
57-26-03,AZUL ELECTRICO  7011  2/13-N,KILOS,0.0,0.0,174.0,174.0,174.0,174.0,0.0,0.0,2/13 N,N,,
57-26-06,PLOMO RATON  8003  2/13-N,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/13 N,N,,
57-26-07,MARFIL  0018  2/13-N,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/13 N,N,,
57-26-08,ROSADO BEBE  2001  2/13-N,KILOS,0.0,0.0,199.0,199.0,175.0,175.0,24.0,24.0,2/13 N,N,,
57-26-09,AZALEA  7039  2/13-N,KILOS,0.0,0.0,184.0,184.0,184.0,184.0,0.0,0.0,2/13 N,N,,
57-26-12,CELESTE BOL.  7004  2/13,KILOS,0.0,0.0,172.0,172.0,172.0,172.0,0.0,0.0,2/13 N,N,,
57-26-18,VERDE PACAY  4035  2/13,KILOS,0.0,0.0,168.0,168.0,168.0,168.0,0.0,0.0,2/13 N,N,,
57-26-19,PACEÑITA  2010  2/13,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,2/13 N,N,,
57-26-22,BLANCO  0010  2/13,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/13 N,N,,
57-26-23,AZUL MARINO  7013  2/13,KILOS,0.0,0.0,203.0,203.0,203.0,203.0,0.0,0.0,2/13 N,N,,
57-26-24,BEIGE  6039  2/13,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/13 N,N,,
57-26-25,TURQUEZA  7003  2/13,KILOS,0.0,0.0,202.0,202.0,202.0,202.0,0.0,0.0,2/13 N,N,,
57-26-26,AZUL MARINO  7013  2/13,KILOS,0.0,0.0,201.0,201.0,201.0,201.0,0.0,0.0,2/13 N,N,,
12-26-75,AMRILLO  0021  3/15,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,3/15,HB,,
57-26-06,CAFE OSC.  6014  3/15,KILOS,0.0,0.0,196.5,196.5,196.5,196.5,0.0,0.0,3/15,HB,,
02-26-15,PERLA  0031  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
02-26-19,PERLA  0031  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
02-26-22,PERLA  0031  2/12,KILOS,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,2/12,HB,,
02-26-28,ROSADO BB  2001  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
02-26-32,BISON  6067  2/12  FT,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
02-26-46,AZALEA  242  2/12,KILOS,0.0,0.0,193.0,193.0,193.0,193.0,0.0,0.0,2/12,HB,,
02-26-51,ROSADO CLARO  298  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
02-26-61,PERLA  0031  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
02-26-65,CAFE OSC.  6014  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
02-26-72,VICUÑA  6007  2/12,KILOS,0.0,0.0,155.0,155.0,155.0,155.0,0.0,0.0,2/12,HB,,
02-26-73,VICUÑA  6048  2/12,KILOS,0.0,0.0,155.0,155.0,155.0,155.0,0.0,0.0,2/12,HB,,
02-26-76,PLOMO  8009  2/12,KILOS,0.0,0.0,200.0,200.0,191.0,191.0,9.0,9.0,2/12,HB,,
02-26-82,NEGRO  5000  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
02-26-83,PERLA  0031  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
03-26-02,VICUÑA  6007  2/12,KILOS,0.0,0.0,185.0,185.0,185.0,185.0,0.0,0.0,2/12,HB,,
03-26-09,ARENA  6000  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
03-26-12,AZALEA  7039  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
03-26-14,VICUÑA  6007  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
03-26-18,VICUÑA  6007  2/12,KILOS,0.0,0.0,184.0,184.0,183.0,183.0,1.0,1.0,2/12,HB,,
03-26-20,VICUÑA  6048  2/12,KILOS,0.0,0.0,190.0,190.0,190.0,190.0,0.0,0.0,2/12,HB,,
03-26-26,PERLA  0031  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
03-26-32,CAFE OSCURO  6014  2/12,KILOS,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,2/12,HB,,
03-26-33,PERLA  0031  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
03-26-36,CHOCOLATE  7030  2/12,KILOS,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,2/12,HB,,
03-26-38,ARENA  6000  2/12,KILOS,0.0,0.0,189.0,189.0,189.0,189.0,0.0,0.0,2/12,HB,,
03-26-42,VICUÑA  6007  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
03-26-44,ARENA  6001  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
03-32-26-01,GRISS  399  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
03-32-26-02,GRISS  400  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
03-32-26-03,GRISS  399  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
03-32-26-04,GRISS  399  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
03-32-26-05,GRISS  399  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
03-32-26-06,GRISS  399  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
03-32-26-10,GRISS  399  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
03-32-26-11,GRISS  399  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
03-32-26-12,GRISS  399  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
03-32-26-15,GRISS  399  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
03-32-26-16,GRISS  399  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
03-32-26-17,GRISS  399  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
03-32-26-19,GRISS  399  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
04-26-01,BEIGE  6039  2/12,KILOS,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,2/12,HB,,
04-26-02,PERLA  0031  2/12,KILOS,0.0,0.0,186.0,186.0,186.0,186.0,0.0,0.0,2/12,HB,,
04-26-06,VICUÑA  6007  2/12,KILOS,0.0,0.0,178.0,178.0,178.0,178.0,0.0,0.0,2/12,HB,,
04-26-08,VICUÑA  6048  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
04-26-13,NEGRO  5000  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
04-26-20,BEIGE  6036  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
04-26-22,AZALEA  7039  2/12,KILOS,0.0,0.0,199.0,199.0,190.0,190.0,9.0,9.0,2/12,HB,,
04-26-26,BISON  6016  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
04-26-44,GUINDO  3027  2/12,KILOS,0.0,0.0,177.0,177.0,177.0,177.0,0.0,0.0,2/12,HB,,
04-26-48,MENTA OSC.  4043  2/12,KILOS,0.0,0.0,191.0,191.0,191.0,191.0,0.0,0.0,2/12,HB,,
04-26-56,MENTA  4089  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
04-26-63,CELESTE  214  2/12,JUEGO,0.0,0.0,191.0,191.0,191.0,191.0,0.0,0.0,2/12,HB,,
04-26-66,PLOMO  218  2/12,KILOS,0.0,0.0,187.0,187.0,187.0,187.0,0.0,0.0,2/12,HB,,
04-26-70,LADRILLO  1005  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
05-26-05,BEIGE  6039  2/12,KILOS,0.0,0.0,160.0,160.0,160.0,160.0,0.0,0.0,2/12,HB,,
05-26-07,VICUÑA  6007  2/12,KILOS,0.0,0.0,188.0,188.0,188.0,188.0,0.0,0.0,2/12,HB,,
05-26-10,GUINDO  3043  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
05-26-15,ROSADO  298  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
05-26-20,ARENA  6001  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
05-26-24,AZALEA  7039  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
05-26-25,VICUÑA  6007  2/12,KILOS,0.0,0.0,181.0,181.0,181.0,181.0,0.0,0.0,2/12,HB,,
05-26-30,CHAMPAGE  6017  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
05-26-33,MARFIL  0011  2/12,KILOS,0.0,0.0,196.0,196.0,196.0,196.0,0.0,0.0,2/12,HB,,
05-26-39,BEIGE  13  2/12,KILOS,0.0,0.0,175.0,175.0,175.0,175.0,0.0,0.0,2/12,HB,,
05-26-45,PERLA  0031  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
05-26-55,NEGRO  5000  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
06-26-08,PERLA  0031  2/12,KILOS,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,2/12,HB,,
06-26-18,PERLA  0031  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
06-26-28,NEGRO  5000  2/12,KILOS,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,2/12,HB,,
06-26-45,VICUÑA  6007  2/12,KILOS,0.0,0.0,166.0,166.0,166.0,166.0,0.0,0.0,2/12,HB,,
06-26-59,VICUÑA  6007  2/12,KILOS,0.0,0.0,182.0,182.0,182.0,182.0,0.0,0.0,2/12,HB,,
06-26-63,VERDE BOTELLA  4011  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
06-26-68,VERDE PACAY  4035  2/12,KILOS,0.0,0.0,195.0,195.0,195.0,195.0,0.0,0.0,2/12,HB,,
07-26-12,VICUÑA  6007  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
07-26-18,VICUÑA  6048  2/12,KILOS,0.0,0.0,162.0,162.0,162.0,162.0,0.0,0.0,2/12,HB,,
07-26-24,PERLA  0031  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
07-26-30,AVIACION  265  2/12,KILOS,0.0,0.0,197.0,197.0,197.0,197.0,0.0,0.0,2/12,HB,,
07-26-35,PERLA  0031  2/12,KILOS,0.0,0.0,198.0,198.0,198.0,198.0,0.0,0.0,2/12,HB,,
07-26-42,PERLA  0031  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
07-26-43,NEGRO  5000  2/12,KILOS,0.0,0.0,184.0,184.0,166.0,166.0,18.0,18.0,2/12,HB,,
07-26-46,NEGRO  5000  2/12,KILOS,0.0,0.0,191.0,191.0,191.0,191.0,0.0,0.0,2/12,HB,,
07-32-26-01,GRISS  402  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
07-32-26-02,GRISS  402  2/12,KILOS,0.0,0.0,200.0,200.0,200.0,200.0,0.0,0.0,2/12,HB,,
07-32-26-03,GRISS  402  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
07-32-26-04,GRISS  402  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
07-32-26-05,GRISS  402  2/12,KILOS,0.0,0.0,199.0,199.0,199.0,199.0,0.0,0.0,2/12,HB,,
